transaction_id,Date,sender_id,receiver_id,Amount,Transaction Type,Category
f0fc6375,2021-12-13,abc123,db72-4bb5,32.32,expense,Gas & Fuel
3dd20f0f,2021-12-13,abc123,1a64-431b,112.96,expense,Groceries
74308ec5,2021-12-13,abc123,03ad-4d3b,116.75,expense,Utilities
a46f62d4,2021-12-13,abc123,95fa-42e5,1.75,expense,Mobile Phone
ae8e0864,2021-12-13,abc123,c98a-4969,193.95,expense,Groceries
662046d5,2021-12-13,abc123,a200-4cac,1.75,expense,Home Improvement
67561aac,2021-12-13,abc123,dbec-445f,275.07,expense,Food & Dining
9577892b,2021-12-13,abc123,2304-4669,1.75,expense,Restaurants
640997c0,2021-12-13,abc123,687b-4738,1.75,expense,Gas & Fuel
a2eaf7cf,2021-12-13,abc123,979e-44c2,173.73,expense,Utilities
d43e7b49,2021-12-13,abc123,f210-437e,183.11,expense,Alcohol & Bars
cbac1445,2021-12-13,abc123,15fb-4b2d,75.82,expense,Groceries
064c939c,2021-12-13,abc123,51dc-4bd7,154.45,expense,Shopping
08af19a9,2021-12-13,abc123,3274-4f74,200.35,expense,Groceries
0c4de67e,2021-12-13,5330-480b,abc123,1810.95,income,Stocks
1091dfa0,2021-12-13,abc123,cc8d-4997,196.87,expense,Auto Insurance
cca120ec,2021-12-13,abc123,e5b1-460c,200.32,expense,Auto Insurance
dcc315fa,2021-12-13,abc123,36c0-4dbf,140.94,expense,Food & Dining
ab05f553,2021-12-13,abc123,c593-426c,115.25,expense,Mobile Phone
0685f25b,2021-12-13,abc123,f3f9-4444,191.22,expense,Haircut
90b52769,2021-12-13,abc123,a77f-4f82,1034.99,expense,Shopping
3078d352,2021-12-13,abc123,66e8-4004,1.75,expense,Groceries
59f594e1,2021-12-13,abc123,ee36-4a5f,199.85,expense,Movies & DVDs
b41f2262,2021-12-13,abc123,c8ac-465c,1.75,expense,Mortgage & Rent
4503ccac,2021-12-13,b4a3-4953,abc123,634.44,income,Paycheck
6025fcad,2021-12-14,208f-452b,abc123,1.75,income,Mortgage & Rent
b4ecbe93,2021-12-14,abc123,78a4-4875,2127.3,expense,Internet
ee3dfd89,2021-12-14,abc123,bfb4-4c92,171.54,expense,Restaurants
8cc2f9c6,2021-12-14,abc123,4721-4a21,1.75,expense,Alcohol & Bars
58a74abf,2021-12-14,abc123,0c5a-4bc1,1.75,expense,Movies & DVDs
6a9ea08f,2021-12-14,abc123,6522-417c,151.24,expense,Movies & DVDs
4857c097,2021-12-14,abc123,56d7-4fb2,1.75,expense,Internet
9a2ef399,2021-12-14,abc123,76e1-4eda,1.75,expense,Coffee Shops
b97d3811,2021-12-14,abc123,4abf-486c,200.71,expense,Groceries
5fc79df6,2021-12-14,abc123,f7b9-441e,190.0,expense,Shopping
34f44a9a,2021-12-14,abc123,2807-47ff,200.57,expense,Utilities
69a980f9,2021-12-14,abc123,7854-433a,1.75,expense,Home Improvement
b02d97cb,2021-12-14,abc123,c6af-4fc6,200.08,expense,Coffee Shops
e25de85b,2021-12-14,abc123,cb32-43dd,191.63,expense,Restaurants
9616db20,2021-12-14,abc123,b1ac-49d1,127.32,expense,Coffee Shops
53f37c1c,2021-12-14,abc123,522c-4e81,2036.33,expense,Fast Food
261ade8d,2021-12-14,abc123,b78b-4cc5,155.62,expense,Haircut
8b2974cb,2021-12-14,abc123,e7c1-4a8e,36.39,expense,Restaurants
d1bfe63c,2021-12-14,abc123,d8de-4077,195.66,expense,Movies & DVDs
bd26a565,2021-12-14,0926-4d2b,abc123,51.19,income,Groceries
f8dc5e2d,2021-12-14,abc123,8345-4413,1.75,expense,Restaurants
e95b2ffd,2021-12-15,abc123,609e-48f1,186.44,expense,Internet
ddd11b1b,2021-12-15,8971-4cd4,abc123,3363.54,income,Stocks
29fa5eba,2021-12-15,ff7f-46d5,abc123,2143.21,income,Paycheck
6387dd6c,2021-12-15,abc123,11b5-4fec,1.75,expense,Electronics & Software
2de98fb0,2021-12-15,abc123,8b9e-43d0,74.82,expense,Auto Insurance
83ee9ad6,2021-12-15,abc123,e6a4-4400,51.28,expense,Restaurants
0a536c1b,2021-12-15,abc123,98d7-48d3,1.75,expense,Shopping
212afd3f,2021-12-15,abc123,6283-4646,1.75,expense,Groceries
e414bcd8,2021-12-15,abc123,24da-4fbe,96.08,expense,Coffee Shops
f5e778cc,2021-12-15,abc123,4e54-47c3,1.75,expense,Shopping
d84a7bfa,2021-12-15,4da7-47f1,abc123,166.35,income,Restaurants
ad5c5e74,2021-12-15,abc123,f89d-4ddc,194.56,expense,Mobile Phone
cd2893fa,2021-12-15,abc123,2d69-4664,1.75,expense,Gas & Fuel
ff028cf3,2021-12-15,abc123,f324-46ed,108.03,expense,Movies & DVDs
2d464188,2021-12-15,abc123,165e-471a,157.84,expense,Paycheck
bda63fb2,2021-12-15,abc123,d553-4f8c,1.75,expense,Restaurants
deec0165,2021-12-15,abc123,aa02-467b,1.75,expense,Mobile Phone
c9b009ea,2021-12-16,abc123,7f05-4782,200.8,expense,Groceries
5cffb6fe,2021-12-16,abc123,da6e-4378,5.13,expense,Internet
fb392d37,2021-12-16,abc123,2de1-4e29,1.75,expense,Shopping
3c1faa5f,2021-12-16,abc123,2e4e-4118,193.56,expense,Groceries
15a568b0,2021-12-16,abc123,e18a-4ae4,196.75,expense,Shopping
06be3999,2021-12-16,abc123,ef3a-41e6,122.86,expense,Shopping
09246c41,2021-12-16,abc123,e477-4a55,160.5,expense,Movies & DVDs
415a9f6d,2021-12-16,abc123,35f1-45d0,1.75,expense,Shopping
d07e7a92,2021-12-16,abc123,97c1-459e,2132.1,expense,Coffee Shops
6c9821b8,2021-12-16,abc123,ef5f-4933,1.75,expense,Food & Dining
a316cced,2021-12-16,abc123,e853-43af,149.02,expense,Home Improvement
498554a1,2021-12-16,abc123,f9fd-4a80,199.52,expense,Mortgage & Rent
f198e80b,2021-12-16,abc123,369f-4328,199.05,expense,Shopping
c7dcd242,2021-12-16,abc123,3f72-4833,1.75,expense,Internet
8f657b06,2021-12-16,abc123,fe54-4f66,164.22,expense,Coffee Shops
4609d4c6,2021-12-16,abc123,529a-498a,169.6,expense,Shopping
3b7dbd17,2021-12-16,abc123,19c9-4652,137.66,expense,Restaurants
c0568838,2021-12-16,abc123,cb40-4d12,194.29,expense,Gas & Fuel
894636fa,2021-12-16,abc123,10ce-41ab,164.47,expense,Movies & DVDs
713a6c18,2021-12-16,abc123,129a-4e0a,195.27,expense,Home Improvement
9916687d,2021-12-16,abc123,5f82-459f,151.28,expense,Shopping
ed9c093b,2021-12-16,abc123,52e7-46c9,198.98,expense,Fast Food
373e1d36,2021-12-16,abc123,4c83-494b,1.75,expense,Shopping
b1ee0971,2021-12-16,abc123,b669-4ea5,177.25,expense,Restaurants
45a0aa43,2021-12-16,abc123,3802-4c67,198.59,expense,Gas & Fuel
c9154a5e,2021-12-16,abc123,a0ba-47b1,189.36,expense,Haircut
a5504a96,2021-12-16,abc123,34b0-4fd3,198.53,expense,Shopping
fda3699f,2021-12-16,abc123,0b5a-4cdb,1.75,expense,Auto Insurance
84f05d3d,2021-12-16,abc123,24ee-474b,191.9,expense,Music
14f7d8fd,2021-12-17,abc123,059f-4a75,193.47,expense,Fast Food
6d04fbc0,2021-12-17,abc123,8067-46a2,191.98,expense,Restaurants
920720a4,2021-12-17,abc123,e71d-4df1,1.75,expense,Restaurants
e35681ef,2021-12-17,abc123,74fa-47b4,1.75,expense,Electronics & Software
659e2648,2021-12-17,abc123,c3ef-4521,60.82,expense,Coffee Shops
be723097,2021-12-17,abc123,b38f-4521,1.75,expense,Restaurants
f4fac1f8,2021-12-17,abc123,f400-4e7f,159.76,expense,Haircut
7b9c4ecb,2021-12-17,4fc0-48fe,abc123,2161.28,income,Mutual Funds
9e9cff49,2021-12-17,abc123,0017-45c7,187.32,expense,Restaurants
ce794465,2021-12-17,12bf-4096,abc123,2187.92,income,Stocks
8cc7c4eb,2021-12-17,abc123,cb31-43a9,150.41,expense,Groceries
1b186603,2021-12-17,65ea-4ccc,abc123,1.75,income,Movies & DVDs
e0b419cd,2021-12-17,abc123,9ae1-4756,1.75,expense,Shopping
ce827dcc,2021-12-17,abc123,4b03-459f,199.17,expense,Home Improvement
805de42c,2021-12-17,abc123,d885-438c,176.33,expense,Auto Insurance
00ed5049,2021-12-17,abc123,2fe9-4269,1.75,expense,Home Improvement
26f2b990,2021-12-17,abc123,d982-496a,1760.61,expense,Groceries
8e811c4e,2021-12-17,abc123,a9e2-49aa,187.93,expense,Fast Food
8705d119,2021-12-17,abc123,61e8-4f51,173.26,expense,Utilities
7e3c1464,2021-12-17,abc123,e0fb-46db,134.85,expense,Paycheck
f873d999,2021-12-17,abc123,7f46-44e8,1.75,expense,Gas & Fuel
35a17699,2021-12-17,abc123,5d14-4f81,152.3,expense,Utilities
1aacc461,2021-12-17,abc123,4e38-490d,189.15,expense,Mobile Phone
78e0e5e1,2021-12-20,abc123,b3ac-485f,174.82,expense,Utilities
90600f1e,2021-12-20,abc123,5aec-420e,91.56,expense,Utilities
db891862,2021-12-20,abc123,5c16-4e16,1.75,expense,Restaurants
8d8f8caf,2021-12-20,abc123,d1c5-489d,68.96,expense,Coffee Shops
59b203fe,2021-12-20,abc123,1440-4412,9.47,expense,Fast Food
f43c5ade,2021-12-20,abc123,9cf1-4f5b,190.27,expense,Coffee Shops
4326ae03,2021-12-20,abc123,f402-45c9,198.58,expense,Restaurants
7a0078a9,2021-12-20,d068-4a2b,abc123,2099.93,income,Stocks
3ecedab9,2021-12-20,ff4b-424a,abc123,2406.21,income,Mutual Funds
86461aeb,2021-12-20,7862-4e06,abc123,903.33,income,Stocks
d6848a3b,2021-12-20,abc123,8f0f-4ff6,183.19,expense,Mortgage & Rent
22dc415f,2021-12-20,abc123,58d1-4b97,1.75,expense,Coffee Shops
89a1b216,2021-12-20,abc123,701a-45a3,1.75,expense,Auto Insurance
72e3039c,2021-12-20,abc123,da96-4222,1.75,expense,Utilities
12a18411,2021-12-21,abc123,44d4-4128,194.63,expense,Shopping
f9de8395,2021-12-21,abc123,55eb-4e3c,197.08,expense,Restaurants
4d49d265,2021-12-21,abc123,df59-4752,165.69,expense,Food & Dining
cac5efde,2021-12-21,abc123,91d9-45c2,1.75,expense,Utilities
b3a5d4bf,2021-12-21,abc123,80a2-49ac,200.6,expense,Mortgage & Rent
22f2e88d,2021-12-22,abc123,2f87-4571,1.75,expense,Restaurants
02d9371b,2021-12-22,abc123,0907-4659,85.19,expense,Utilities
1e7a6788,2021-12-22,abc123,6a23-44f8,139.62,expense,Shopping
d4edf1f2,2021-12-22,cb6c-459e,abc123,3363.83,income,Paycheck
3ddf0a07,2021-12-22,abc123,3a02-46f7,110.51,expense,Paycheck
61e1f251,2021-12-22,abc123,a4f9-4dfc,59.9,expense,Mortgage & Rent
474af95c,2021-12-22,abc123,17e7-43ce,29.11,expense,Restaurants
242de962,2021-12-22,abc123,e341-4b08,1.75,expense,Coffee Shops
b49603dd,2021-12-22,abc123,df76-46fc,193.41,expense,Utilities
17964b12,2021-12-22,abc123,c332-47c3,1.75,expense,Groceries
b0c4a31f,2021-12-22,abc123,1d00-49a2,48.88,expense,Internet
1e262ce3,2021-12-23,abc123,9324-473a,134.29,expense,Restaurants
f1b2f467,2021-12-23,abc123,6455-468d,199.64,expense,Home Improvement
70c4b974,2021-12-23,abc123,0e7e-43f8,193.3,expense,Electronics & Software
2f230f55,2021-12-23,abc123,1aa9-4ba7,1.75,expense,Alcohol & Bars
cba6ae29,2021-12-23,abc123,0784-404a,1.75,expense,Internet
17e45162,2021-12-23,abc123,d328-47a6,1.75,expense,Gas & Fuel
21730cb4,2021-12-23,abc123,9fd1-4d90,84.59,expense,Groceries
98d4838b,2021-12-23,abc123,f5a1-4c28,1.75,expense,Mortgage & Rent
0492927e,2021-12-23,abc123,41b4-4fe5,989.0,expense,Coffee Shops
cc739be6,2021-12-23,abc123,a936-4745,149.8,expense,Shopping
2f7c4295,2021-12-23,abc123,bb92-411d,1.75,expense,Restaurants
1f938b8b,2021-12-23,abc123,53f3-4994,1.75,expense,Coffee Shops
c95d257a,2021-12-23,abc123,9d04-4aa6,2146.53,expense,Utilities
172414d2,2021-12-23,abc123,8792-477c,96.45,expense,Utilities
ee453ab0,2021-12-23,34a9-4254,abc123,2601.8,income,Paycheck
171358ae,2021-12-23,abc123,4de9-4d41,1.75,expense,Groceries
a02396ef,2021-12-23,abc123,161e-4f30,144.12,expense,Restaurants
3013b4a8,2021-12-23,abc123,111e-4d96,1.75,expense,Coffee Shops
98cd7c50,2021-12-23,abc123,b34e-4475,106.66,expense,Shopping
7487a1d4,2021-12-23,abc123,9c2f-4d42,89.25,expense,Restaurants
00b6963d,2021-12-23,abc123,f6b3-4789,118.32,expense,Utilities
364957a1,2021-12-23,abc123,1e6e-4d5a,117.08,expense,Home Improvement
20fa808d,2021-12-23,abc123,ae84-42ca,169.11,expense,Restaurants
70a64075,2021-12-23,abc123,db55-461f,1.75,expense,Fast Food
b2c9c671,2021-12-23,abc123,9f84-4f90,199.6,expense,Gas & Fuel
9091d7ec,2021-12-23,abc123,52f6-443f,1.75,expense,Haircut
e76b056d,2021-12-23,abc123,f1e5-447b,87.88,expense,Gas & Fuel
8145bb48,2021-12-25,abc123,f337-4843,56.22,expense,Movies & DVDs
db8d283c,2021-12-25,33c4-4cb6,abc123,3003.71,income,Paycheck
dc27b639,2021-12-25,78da-4f38,abc123,3182.75,income,Mutual Funds
77f85456,2021-12-25,abc123,61eb-43ca,1922.51,expense,Entertainment
2ef7d37c,2021-12-25,abc123,4cde-4b5d,963.93,expense,Coffee Shops
08e619f4,2021-12-25,84b8-4e79,abc123,1.75,income,Mutual Funds
0ac9a038,2021-12-25,abc123,4331-4fe3,1.75,expense,Home Improvement
b4f96c95,2021-12-25,abc123,a3b1-4a5b,1.75,expense,Coffee Shops
53bd84a0,2021-12-25,abc123,c796-43de,1.75,expense,Entertainment
77af893d,2021-12-25,abc123,f62a-47d3,200.58,expense,Haircut
0ef6a313,2021-12-25,abc123,459a-4c87,197.29,expense,Gas & Fuel
03a6259d,2021-12-25,abc123,a2b6-49b5,150.0,expense,Restaurants
14b7651e,2021-12-25,abc123,e35e-4efd,1.75,expense,Home Improvement
08f145f1,2021-12-25,d006-4928,abc123,1982.04,income,Paycheck
e075fc5c,2021-12-25,6831-4652,abc123,3201.14,income,Stocks
c9931848,2021-12-25,abc123,1459-419e,185.6,expense,Paycheck
f183ec61,2021-12-25,abc123,165b-4d4f,1179.67,expense,Coffee Shops
a187d6e4,2021-12-26,abc123,335c-4783,1.75,expense,Restaurants
cae920e0,2021-12-26,abc123,d31b-48dd,68.05,expense,Entertainment
2261cc82,2021-12-26,abc123,e2ce-46a1,1.75,expense,Mobile Phone
ab3ffc77,2021-12-26,abc123,bac2-463b,196.06,expense,Internet
c6e87632,2021-12-26,abc123,be09-43c0,9.62,expense,Gas & Fuel
8a76a5ca,2021-12-26,abc123,8eb3-4cad,183.77,expense,Groceries
ee68c20e,2021-12-26,abc123,6c81-4b1a,1.75,expense,Gas & Fuel
71622e47,2021-12-26,44be-45e8,abc123,3305.48,income,Paycheck
59501289,2021-12-26,653f-4ac6,abc123,3309.94,income,Paycheck
e88a8037,2021-12-26,abc123,32a7-4e0d,47.17,expense,Groceries
32e0763b,2021-12-26,5fe7-469a,abc123,2216.32,income,Stocks
8196cb20,2021-12-26,abc123,5965-4414,1552.33,expense,Coffee Shops
2d8c6b81,2021-12-26,abc123,b48b-4059,195.98,expense,Groceries
037807b3,2021-12-26,abc123,0d13-4aeb,179.98,expense,Coffee Shops
97e5b92f,2021-12-26,abc123,e702-4fce,1.75,expense,Shopping
334071c5,2021-12-26,abc123,55c6-4352,84.51,expense,Alcohol & Bars
35bc6f15,2021-12-26,abc123,b369-4e00,194.43,expense,Shopping
4fbf0360,2021-12-26,abc123,1d48-4c01,1.75,expense,Home Improvement
23869ffa,2021-12-26,abc123,0918-4624,11.9,expense,Home Improvement
79e79f3a,2021-12-26,abc123,9233-4c4a,200.18,expense,Groceries
7eb8db3d,2021-12-26,abc123,0d75-455b,894.11,expense,Coffee Shops
de953813,2021-12-26,abc123,241a-496c,200.47,expense,Restaurants
3c9228e4,2021-12-26,3c9b-4172,abc123,976.63,income,Stocks
1ffde1bd,2021-12-26,abc123,ff9c-444d,133.1,expense,Gas & Fuel
da9bfa98,2021-12-26,9025-4f22,abc123,1.75,income,Mutual Funds
7a5dec10,2021-12-26,abc123,54b9-4bfe,46.33,expense,Groceries
83104405,2021-12-26,abc123,0765-4ba6,111.01,expense,Paycheck
914ed130,2021-12-26,abc123,3f94-426f,1.75,expense,Coffee Shops
9e3f68b8,2021-12-26,abc123,6f3a-42d8,1.75,expense,Utilities
639d3841,2021-12-26,abc123,1df6-4cc2,107.18,expense,Restaurants
936ca595,2021-12-26,abc123,2581-4cb8,197.28,expense,Alcohol & Bars
1932b129,2021-12-26,abc123,b7ee-420d,167.85,expense,Restaurants
212cda39,2021-12-26,abc123,9ce1-43c9,1971.23,expense,Coffee Shops
071a0f2d,2021-12-26,abc123,b7e5-432f,63.88,expense,Restaurants
a443eee1,2021-12-26,abc123,46e8-441e,10.59,expense,Groceries
86df12e5,2021-12-26,abc123,17f4-499a,194.5,expense,Paycheck
f8a3a9f5,2021-12-26,abc123,76d3-4237,198.93,expense,Restaurants
fdc02183,2021-12-26,abc123,38b7-4cf8,191.21,expense,Movies & DVDs
fff3e665,2021-12-26,abc123,906f-4402,200.04,expense,Utilities
b1650427,2021-12-26,abc123,11fb-46d4,168.89,expense,Coffee Shops
3927554d,2021-12-26,abc123,0b22-45d9,120.59,expense,Mobile Phone
6eeb8a7f,2021-12-26,abc123,7801-4340,1.75,expense,Mortgage & Rent
43c975d6,2021-12-26,abc123,caaa-4b7d,1.75,expense,Groceries
e0b8760e,2021-12-26,0d14-4620,abc123,936.84,income,Paycheck
5ba213c5,2021-12-26,abc123,7733-4439,198.43,expense,Food & Dining
d4184d4f,2021-12-28,abc123,9d0f-420f,184.85,expense,Alcohol & Bars
2e19fce6,2021-12-28,abc123,d97e-4eb6,200.44,expense,Alcohol & Bars
b4913aa3,2021-12-28,1ba7-417d,abc123,1762.57,income,Paycheck
c104a460,2021-12-28,abc123,1406-479a,1.75,expense,Restaurants
7b4680ad,2021-12-28,abc123,e078-4311,196.77,expense,Movies & DVDs
6fc1600f,2021-12-28,abc123,968c-4426,952.03,expense,Fast Food
5f7b44d4,2021-12-28,abc123,f3f8-4442,192.45,expense,Restaurants
c784d650,2021-12-28,abc123,f745-495c,611.28,expense,Fast Food
aa2b3f91,2021-12-28,abc123,8958-4c7f,1.75,expense,Coffee Shops
3da785f0,2021-12-28,abc123,98ff-49c9,136.12,expense,Restaurants
237763d3,2021-12-28,abc123,416a-4037,160.34,expense,Gas & Fuel
0bf14e42,2021-12-28,abc123,829c-4306,139.99,expense,Restaurants
d712931f,2021-12-28,abc123,19f3-4244,169.18,expense,Shopping
5dd83fed,2021-12-28,abc123,c88c-49fc,1.75,expense,Music
45049b5c,2021-12-28,abc123,eb1e-4e6f,1.75,expense,Restaurants
227daac3,2021-12-28,abc123,b6cd-4b5d,1.75,expense,Restaurants
7d5fcce1,2021-12-28,abc123,f8c1-4fe7,1.75,expense,Groceries
cc1c2f0b,2021-12-28,abc123,abe7-4b5d,19.32,expense,Alcohol & Bars
8a76292a,2021-12-29,abc123,c24b-4749,157.38,expense,Restaurants
01f1efd9,2021-12-29,abc123,1fd5-4e00,194.8,expense,Shopping
6779a558,2021-12-29,abc123,840d-40d9,115.7,expense,Alcohol & Bars
75a4d571,2021-12-29,abc123,a440-4c5f,11.99,expense,Mortgage & Rent
d70ce95d,2021-12-29,e305-4c92,abc123,194.34,income,Stocks
072ca1dd,2021-12-29,abc123,784e-46a4,1.75,expense,Internet
28b1f35c,2021-12-29,abc123,7aa2-4a8c,168.93,expense,Coffee Shops
c7e3328f,2021-12-29,abc123,628e-4df2,17.38,expense,Shopping
64bc2aeb,2021-12-29,abc123,63f1-4e80,131.59,expense,Restaurants
3bceb2f5,2021-12-29,abc123,4a61-48eb,1.75,expense,Television
9540806c,2021-12-29,abc123,d688-461f,143.87,expense,Restaurants
5487a002,2021-12-29,abc123,0ef8-478e,1.75,expense,Movies & DVDs
d9f0a568,2021-12-29,abc123,3322-43fd,75.84,expense,Groceries
0b6b8efd,2021-12-29,abc123,7123-4efb,1.75,expense,Restaurants
e5b3040c,2021-12-29,abc123,58d7-496c,189.71,expense,Movies & DVDs
8b670020,2021-12-29,abc123,b554-409b,27.18,expense,Restaurants
94b59d7b,2021-12-29,abc123,8307-4a2f,148.56,expense,Groceries
26bb1cec,2021-12-29,abc123,56ca-4695,192.27,expense,Utilities
ceca39d2,2021-12-29,abc123,2539-4ce6,94.81,expense,Restaurants
71679bb2,2021-12-29,abc123,bf85-4a21,199.27,expense,Restaurants
c7f9db80,2021-12-29,abc123,bac2-46a7,1.75,expense,Fast Food
b630300d,2021-12-29,abc123,7794-4b6f,1.75,expense,Restaurants
54d98f83,2021-12-29,abc123,9855-49cd,149.36,expense,Groceries
40dbe961,2021-12-29,abc123,a8b0-4c20,1.75,expense,Restaurants
5a09a529,2021-12-29,11e9-4987,abc123,1837.57,income,Stocks
1f83e317,2021-12-29,abc123,2a2b-483d,1.75,expense,Restaurants
5f9db75c,2021-12-29,abc123,30ad-47b6,71.47,expense,Music
f2412080,2021-12-29,7169-49c4,abc123,967.99,income,Mutual Funds
ead67e60,2021-12-30,abc123,e752-4545,89.3,expense,Restaurants
3c45c2ab,2021-12-30,abc123,6048-4e87,21.46,expense,Alcohol & Bars
a1933637,2021-12-30,abc123,f869-4ef0,1.75,expense,Coffee Shops
e47ba79b,2021-12-30,abc123,52d0-4107,1.75,expense,Television
0c58c460,2021-12-30,abc123,d0fa-491b,170.76,expense,Utilities
3e62edca,2021-12-30,abc123,7186-4bf5,182.62,expense,Paycheck
e696d31d,2021-12-30,c283-44cd,abc123,75.8,income,Stocks
21e3fc70,2021-12-30,abc123,b2f8-422b,1.75,expense,Utilities
c5f168ba,2021-12-30,abc123,3558-4470,816.7,expense,Restaurants
3ef75505,2021-12-30,dbce-4bf3,abc123,1990.32,income,Paycheck
af646841,2021-12-30,abc123,54a2-44e1,4.06,expense,Haircut
ab368ac0,2021-12-30,abc123,89c2-4219,197.19,expense,Groceries
3db6d64e,2021-12-30,abc123,9031-4bb0,1.75,expense,Auto Insurance
14459d30,2021-12-30,abc123,b22e-4967,193.82,expense,Fast Food
0f53657c,2021-12-30,abc123,19c9-407b,141.62,expense,Mortgage & Rent
c9b2bb29,2021-12-30,3f91-45bd,abc123,3300.73,income,Stocks
7dc509e7,2021-12-30,abc123,5e7a-42c1,89.75,expense,Electronics & Software
2781806b,2021-12-30,abc123,2e74-491a,199.68,expense,Internet
965b5734,2021-12-30,abc123,76ff-4755,29.55,expense,Utilities
f1f5166e,2021-12-30,abc123,4b32-44ec,77.09,expense,Restaurants
c8f9df0b,2021-12-30,abc123,61cd-481e,194.51,expense,Restaurants
406b91c9,2021-12-30,abc123,9107-4f31,1.75,expense,Gas & Fuel
7d78d56b,2021-12-30,b330-40c4,abc123,3361.36,income,Paycheck
a306d4ed,2021-12-30,abc123,8bbd-4f58,158.44,expense,Groceries
ef8e4f8c,2021-12-30,abc123,336f-41b2,1.75,expense,Restaurants
514f6187,2021-12-30,abc123,082b-4ef9,195.73,expense,Utilities
658dd693,2021-12-30,abc123,7253-459c,1.75,expense,Restaurants
88357420,2021-12-30,abc123,b207-43d1,2223.64,expense,Paycheck
6eab264f,2021-12-30,6cde-47d7,abc123,2232.49,income,Paycheck
f5a1be6e,2022-01-01,abc123,b497-4a4b,146.15,expense,Restaurants
7e525aeb,2022-01-01,c5b5-4b43,abc123,1035.22,income,Paycheck
10c53f15,2022-01-01,abc123,ef88-4cdf,1274.88,expense,Coffee Shops
79637408,2022-01-01,abc123,99bc-4e0d,195.09,expense,Utilities
1b555d4f,2022-01-01,abc123,77b7-4fcc,200.31,expense,Entertainment
ed3d1761,2022-01-01,abc123,54cd-4d10,1.75,expense,Alcohol & Bars
09606cec,2022-01-01,abc123,1b73-4463,671.71,expense,Mortgage & Rent
b7a0e63a,2022-01-01,abc123,11c6-46d0,1.75,expense,Restaurants
540d94a7,2022-01-01,abc123,a7ee-49fc,3359.44,expense,Paycheck
a9af24bd,2022-01-01,b3a0-49fc,abc123,3337.3,income,Paycheck
9cc08e86,2022-01-01,abc123,7af6-4ecd,3359.43,expense,Coffee Shops
e4037bf6,2022-01-01,abc123,5be0-427b,143.17,expense,Groceries
f72db29a,2022-01-01,abc123,9092-4826,1.75,expense,Restaurants
2ac2b41a,2022-01-01,abc123,35b5-46e6,1.75,expense,Gas & Fuel
f8d8b7d2,2022-01-01,abc123,63b5-45b3,126.66,expense,Haircut
78827d95,2022-01-01,abc123,a130-43e5,2173.14,expense,Coffee Shops
70aa6303,2022-01-01,abc123,8991-4dc1,3147.87,expense,Utilities
5cc7b943,2022-01-01,abc123,5d15-4e47,107.22,expense,Gas & Fuel
356aa0a3,2022-01-01,abc123,cf5b-42ac,1.75,expense,Coffee Shops
3b78472c,2022-01-01,abc123,b4bd-4462,2226.45,expense,Restaurants
4609a2f8,2022-01-01,abc123,0434-441c,200.12,expense,Coffee Shops
c2bd49aa,2022-01-01,abc123,362e-4f6a,174.31,expense,Utilities
356821be,2022-01-01,abc123,d55f-4f93,162.92,expense,Groceries
12b6ee5d,2022-01-01,abc123,ec99-4c1d,72.45,expense,Restaurants
a0e691bf,2022-01-01,abc123,e01f-4788,125.75,expense,Restaurants
d2ba3798,2022-01-01,abc123,90b2-41f7,197.87,expense,Alcohol & Bars
a3c782b0,2022-01-01,abc123,bded-428e,1.75,expense,Fast Food
d54441d9,2022-01-01,abc123,aa86-460a,200.7,expense,Mobile Phone
aab6ac08,2022-01-01,abc123,13e9-4bc1,197.78,expense,Utilities
16d019ad,2022-01-01,d6b5-4fe3,abc123,833.96,income,Paycheck
c1b59206,2022-01-01,abc123,b9fa-4ceb,149.05,expense,Fast Food
56124f6f,2022-01-01,abc123,152c-4e17,186.0,expense,Utilities
85fd0062,2022-01-02,abc123,4cd8-4853,101.8,expense,Groceries
27fe37c5,2022-01-02,abc123,3e0b-4852,77.25,expense,Home Improvement
4e5a3fb4,2022-01-02,abc123,2bf3-4882,197.03,expense,Entertainment
802c4e6e,2022-01-02,abc123,2dd6-4791,1.75,expense,Mobile Phone
18b8f927,2022-01-02,abc123,75ec-4094,200.05,expense,Shopping
ae7acad7,2022-01-04,308c-4acf,abc123,1.75,income,Stocks
d8671ab9,2022-01-04,abc123,d67a-4926,1.75,expense,Internet
4726af41,2022-01-04,abc123,6a07-4bc5,1.75,expense,Restaurants
c96f4894,2022-01-04,abc123,08ae-4a44,187.18,expense,Gas & Fuel
646ad51d,2022-01-04,abc123,15eb-4ef4,70.85,expense,Coffee Shops
ad75dab2,2022-01-04,abc123,bbaa-4cf2,1.75,expense,Coffee Shops
8a5a2f1f,2022-01-04,abc123,d471-42ee,1.75,expense,Alcohol & Bars
a6c10cc3,2022-01-04,d3b8-4184,abc123,914.45,income,Paycheck
629242ee,2022-01-04,abc123,7aaf-4437,1.75,expense,Utilities
12f8012a,2022-01-04,abc123,bf17-410e,85.3,expense,Shopping
3d30e386,2022-01-04,0d5c-44fc,abc123,1141.88,income,Stocks
0e828703,2022-01-04,abc123,912d-4f31,191.87,expense,Movies & DVDs
cea5c693,2022-01-04,abc123,90ce-4452,118.11,expense,Auto Insurance
ef7f2125,2022-01-05,abc123,7eea-402c,1.75,expense,Food & Dining
86aa1600,2022-01-05,abc123,3b83-428e,1.75,expense,Paycheck
