8e0c1d54,2021-12-20,abc123,2338-4a62,200,3
ef9ef081,2021-12-20,abc123,134b-42e7,119,15
2702d39b,2021-12-20,abc123,59c5-4b39,21,12
798222da,2021-12-20,abc123,85ed-4509,198,19
d101e87b,2021-12-20,abc123,cbc6-4060,186,2
519bc00e,2021-12-20,abc123,f658-4f91,199,2
295445e6,2021-12-20,abc123,6a43-45ee,55,9
f05edcaa,2021-12-20,abc123,6e87-43fb,182,11
c81759b1,2021-12-20,abc123,172e-41e4,188,8
62a52820,2021-12-20,abc123,0ea3-4aa6,190,14
5e30a834,2021-12-20,abc123,3539-4795,64,12
92ae6a68,2021-12-20,8036-4248,abc123,2128,102
848d1704,2021-12-20,abc123,e40c-4ddc,195,14
ff308552,2021-12-20,abc123,783e-4976,158,13
d2926091,2021-12-20,abc123,ae7d-4984,1827,13
fd82bc82,2021-12-20,abc123,0bcf-4e95,171,10
c710912e,2021-12-20,abc123,d873-4271,190,11
8c916628,2021-12-20,abc123,c519-44af,64,6
eddc5f76,2021-12-20,bd28-4a80,abc123,3259,101
2eb46496,2021-12-20,abc123,ed6f-4188,34,2
cae9ae52,2021-12-20,abc123,8fe9-48f8,2219,12
8fa39d14,2021-12-21,abc123,63e1-44fb,64,4
c2284cba,2021-12-21,abc123,7780-4274,144,2
72b12360,2021-12-21,abc123,3520-4baa,64,2
1a722735,2021-12-21,abc123,01b8-40fc,197,10
cdcab92c,2021-12-21,7f0d-4c89,abc123,3178,101
7951eea2,2021-12-21,2144-4c9c,abc123,2085,102
85aefd72,2021-12-21,abc123,6641-482a,200,10
c020be28,2021-12-21,abc123,6bdd-481d,1496,10
23a0b58d,2021-12-21,7b92-4268,abc123,975,101
c4d3e37d,2021-12-21,abc123,d2a0-46cf,76,18
e0761cc1,2021-12-21,34d5-414e,abc123,1833,102
92925df6,2021-12-21,0638-4342,abc123,2947,102
a32abbd3,2021-12-21,abc123,53a5-44f9,200,2
f9c74398,2021-12-21,abc123,ab85-40dc,841,13
4dcfbf24,2021-12-21,abc123,9144-4778,64,7
f7aa60f8,2021-12-21,abc123,a55c-4631,64,10
0fd5bac6,2021-12-21,abc123,6382-45d6,159,11
bc07dfbc,2021-12-21,abc123,c4bb-4a85,171,18
4f836e1d,2021-12-21,abc123,9db3-4b1c,64,15
2ce3253d,2021-12-21,abc123,e7b9-47c4,199,10
e343f43f,2021-12-21,abc123,d347-495a,64,13
7d2811d7,2021-12-21,abc123,535e-49cd,2222,9
2a71a0a9,2021-12-21,abc123,b8b9-471e,64,7
ecffd306,2021-12-22,abc123,878b-4ed2,64,9
3669185b,2021-12-22,abc123,0eaa-42b2,933,101
17d87550,2021-12-22,abc123,0d69-4dcd,2144,4
dfe4fd45,2021-12-22,abc123,e20d-410f,129,10
aa9deda2,2021-12-22,abc123,38a2-4023,977,2
bd85bd95,2021-12-22,abc123,ad47-48d3,64,9
ef991fe7,2021-12-22,abc123,b619-4eba,64,3
9cbbb4c1,2021-12-22,abc123,859f-4b2d,200,15
b0f86f19,2021-12-22,abc123,af44-4fe2,123,19
775d109a,2021-12-22,abc123,d210-40cd,186,101
236c24f0,2021-12-22,abc123,466f-490d,199,103
870e5034,2021-12-22,abc123,a6f0-43b0,394,7
bf8958a2,2021-12-22,abc123,091f-4d95,200,9
a74bfd25,2021-12-22,6efc-4149,abc123,901,102
8eefcb29,2021-12-22,abc123,d632-4f0a,192,2
4db745c2,2021-12-22,8b55-4733,abc123,973,101
48b527de,2021-12-22,abc123,41db-4051,60,6
524f00d4,2021-12-22,abc123,3f2a-43a1,124,2
44e470a3,2021-12-22,abc123,59b2-4de9,64,13
5870c53b,2021-12-23,abc123,5334-4178,182,10
047fa0cb,2021-12-23,abc123,47ed-44d8,176,8
38dc7319,2021-12-23,abc123,ab8c-404b,947,9
19a72502,2021-12-23,abc123,6804-4cb5,87,1
22535af7,2021-12-23,abc123,5350-4298,190,3
63bd915c,2021-12-23,abc123,8144-45bc,64,7
e633e3c3,2021-12-23,abc123,9f50-419e,150,6
5a16c6f0,2021-12-23,abc123,7c3a-4ae3,64,3
3b35e776,2021-12-23,abc123,8efa-43f7,64,13
d8515d00,2021-12-23,abc123,d81d-48f7,190,2
7cf788f9,2021-12-23,bf1c-46df,abc123,2177,102
cb7be042,2021-12-23,abc123,10e9-49bc,90,7
693583c6,2021-12-23,abc123,4c1c-4e22,64,13
a281a09b,2021-12-23,abc123,c37c-4b51,187,101
6680cb6d,2021-12-23,abc123,1ab2-4fda,64,13
dc161842,2021-12-23,abc123,8e5c-43af,66,12
83b56366,2021-12-23,abc123,19d7-4238,42,2
187c444e,2021-12-23,abc123,4267-400e,196,14
3f6dfe8e,2021-12-23,abc123,1cf3-4217,64,8
1a2fea5b,2021-12-23,abc123,fd3c-4bd5,198,1
5a812b1c,2021-12-23,abc123,8146-4f3d,197,2
5aaa6d4f,2021-12-23,abc123,f61e-479e,174,3
cedf2885,2021-12-24,abc123,0613-4138,44,2
b2e7d18d,2021-12-24,abc123,dc20-490c,64,10
192aae71,2021-12-24,abc123,bff5-4bde,199,10
38211896,2021-12-24,abc123,3074-439d,195,8
fc1c359d,2021-12-24,abc123,a718-4588,119,102
6a5cece2,2021-12-24,abc123,c559-48d6,149,9
6d4024c4,2021-12-24,abc123,cafd-4de2,157,1
a309593f,2021-12-24,abc123,75bc-4183,94,2
c562fa6f,2021-12-24,abc123,57ee-4aa0,195,14
47baae2d,2021-12-24,abc123,ce4f-4118,64,12
2e5682be,2021-12-24,abc123,8593-412a,166,13
56e79476,2021-12-24,abc123,5ba8-47e0,23,10
fafc52f1,2021-12-24,abc123,2577-4a03,187,2
d52d69b3,2021-12-24,abc123,b9a7-4e0f,1776,101
21c19a8e,2021-12-24,abc123,1010-4fe3,90,8
74a7a467,2021-12-24,abc123,166a-4614,174,5
a65dc390,2021-12-25,abc123,83c0-4cc7,197,2
1abd54f9,2021-12-25,abc123,5b6c-4bf4,192,10
5038544e,2021-12-25,abc123,c2a9-4fe1,129,10
18bc8755,2021-12-25,abc123,518d-4b01,165,7
1002f841,2021-12-25,abc123,673f-47cc,140,2
6ad0272e,2021-12-25,abc123,5ad1-4deb,176,10
d6d78ccf,2021-12-25,abc123,b141-49a0,64,9
ebd7ac01,2021-12-25,abc123,675c-4a7c,64,102
a2c035e6,2021-12-25,abc123,b109-4ae4,144,2
b6c2ea15,2021-12-25,abc123,061b-412b,169,16
3cf4108d,2021-12-25,abc123,fa20-4d22,71,103
925026e9,2021-12-25,abc123,0421-4364,2176,13
d96f5ecf,2021-12-25,abc123,ec0b-470d,64,20
76446f1a,2021-12-25,abc123,580d-4a33,197,4
8287e202,2021-12-25,abc123,6105-40b1,64,10
4ca8096c,2021-12-25,abc123,3225-4466,176,14
a58e555c,2021-12-25,abc123,b653-4477,64,10
5e971c53,2021-12-25,abc123,3eef-47b5,64,13
e532d6c6,2021-12-26,b8b7-40fe,abc123,2690,101
59fd404f,2021-12-26,abc123,a971-46d1,64,9
e2b188f2,2021-12-26,abc123,a735-4dcd,192,2
990da158,2021-12-26,abc123,6c45-46be,16,20
51a14c27,2021-12-26,9094-4a61,abc123,2232,101
8f9d7f65,2021-12-26,abc123,c8c7-4d99,64,8
36bae961,2021-12-26,abc123,f53e-449b,199,13
0b32bce2,2021-12-26,abc123,7465-4d5c,64,2
3c184284,2021-12-27,abc123,75b6-4531,189,2
d427f5da,2021-12-27,abc123,347c-452a,144,12
d48977ed,2021-12-27,abc123,82a4-45dc,178,103
73997196,2021-12-27,abc123,adab-475b,64,2
a39bd76a,2021-12-27,abc123,fd14-4b02,64,12
216e0449,2021-12-27,abc123,2c32-4100,64,10
fae7de8b,2021-12-27,abc123,4105-4e70,64,102
0835f42a,2021-12-27,abc123,a88b-46dd,141,3
c5069235,2021-12-27,abc123,cbbc-4782,1238,103
6bf10b17,2021-12-27,abc123,9646-4521,849,101
318ad5ac,2021-12-27,abc123,fec7-454b,64,13
2cb58b95,2021-12-27,abc123,c813-420f,64,14
f62a4f9a,2021-12-27,abc123,9c7a-42c3,837,13
46e8ac14,2021-12-27,abc123,07ec-40e5,45,16
4675a30a,2021-12-27,abc123,afd0-4d49,179,2
efbdd301,2021-12-27,abc123,dfbe-4e47,189,2
3bfd9470,2021-12-27,abc123,b6a7-417c,64,8
cc632645,2021-12-27,abc123,738b-4a52,46,102
53d18219,2021-12-27,abc123,4d0b-4ae4,135,13
d9574b64,2021-12-27,abc123,fe88-4d0d,64,13
f4350502,2021-12-27,abc123,6ab2-49b3,119,6
05896fdd,2021-12-27,728a-4b45,abc123,623,102
3dd139c4,2021-12-27,abc123,e3cf-4385,170,2
298feee1,2021-12-27,abc123,764c-46db,63,12
3fa965ca,2021-12-27,abc123,79f5-4a6d,988,4
71ea51d1,2021-12-27,abc123,a459-4e82,26,12
37058254,2021-12-27,abc123,e747-4fc6,58,10
062e73b7,2021-12-27,abc123,d663-4973,197,12
4fc5af46,2021-12-27,abc123,1867-4a8a,134,13
39058f4f,2021-12-27,abc123,2c5e-406f,691,103
629c9468,2021-12-27,abc123,f9c7-44c8,45,2
f1dc9256,2021-12-27,abc123,dd3d-4aa3,189,16
94ca981d,2021-12-27,abc123,68e0-495e,43,13
b71a49eb,2021-12-27,abc123,700a-4b09,199,1
5214036d,2021-12-27,abc123,00a9-41a9,64,2
200a031c,2021-12-28,abc123,c433-40dd,195,11
a6c2bb34,2021-12-28,abc123,f0a0-4589,64,19
1efe31cf,2021-12-28,abc123,4957-4014,200,13
cb24836b,2021-12-28,abc123,c4ed-4f23,192,20
4d585962,2021-12-28,abc123,edd4-4970,64,13
ac617594,2021-12-28,dd7f-470e,abc123,1968,102
c6aa88d6,2021-12-28,abc123,712b-4b59,92,2
906f5070,2021-12-28,abc123,813c-4df8,69,102
5532de75,2021-12-28,abc123,4fef-4bd1,32,13
51fbbc9e,2021-12-28,abc123,9b57-4451,112,10
21209f70,2021-12-28,abc123,d8ad-4bd3,116,9
b46334c5,2021-12-28,abc123,9ece-4877,64,17
a6d1c531,2021-12-28,abc123,67cd-4a0e,193,10
1e92fda2,2021-12-28,abc123,9ba7-4627,64,11
6361698c,2021-12-28,abc123,8492-4719,275,16
8cb0acd8,2021-12-28,abc123,f826-4050,64,2
374160f3,2021-12-28,abc123,7ab8-45d4,64,13
12e094b4,2021-12-28,abc123,4d0f-4171,173,9
9baddeb5,2021-12-28,abc123,008e-4809,183,3
cf7025f3,2021-12-28,abc123,a5ca-4a3e,75,10
2e7b865f,2021-12-28,abc123,c7cc-4c03,154,12
ee5fcc5e,2021-12-28,abc123,b4d9-4560,200,10
5d9bf051,2021-12-28,41f7-4d76,abc123,1810,103
6a8f3f51,2021-12-28,abc123,15cc-4b97,196,6
06c698e3,2021-12-28,abc123,5eda-4a29,200,6
e6a0431d,2021-12-28,abc123,7f71-4f97,140,16
d5358624,2021-12-28,abc123,3690-4830,115,17
2f7d310e,2021-12-28,abc123,d36e-457f,191,5
51f9cdaa,2021-12-28,abc123,c910-4c81,1034,12
68893fa4,2021-12-28,abc123,1a5f-40ae,64,10
42450ec3,2021-12-28,abc123,d177-46e7,199,15
7b18b994,2021-12-28,abc123,9c6f-4782,64,4
6b4048cd,2021-12-28,1de4-489f,abc123,634,101
70e5fd26,2021-12-29,c206-4614,abc123,4050,102
c26cf1c0,2021-12-29,abc123,e07e-4fd6,2127,1
96db915f,2021-12-29,abc123,05ae-44c9,171,2
6388c2d9,2021-12-29,abc123,9b56-480b,64,3
9ab1e53e,2021-12-29,abc123,ae27-45de,64,15
c0c63710,2021-12-29,abc123,d311-493c,151,15
e8fa93b9,2021-12-29,abc123,5d16-41fa,64,1
228c05e6,2021-12-29,abc123,9fb9-4cda,64,102
050d443e,2021-12-29,abc123,3bff-4f5e,200,10
caa9009b,2021-12-29,abc123,634c-4551,190,12
a95330a5,2021-12-29,abc123,8d4e-4c9a,200,9
40484590,2021-12-29,abc123,855d-4fd0,64,11
5cf05e57,2021-12-29,abc123,e86d-47d1,200,103
1f82f8c8,2021-12-29,abc123,28d0-4b5f,191,2
cbcb0447,2021-12-29,abc123,7de2-48b5,127,8
dc19b60b,2021-12-29,abc123,4569-4c80,2036,7
a7ca9075,2021-12-29,abc123,0040-4056,155,5
cd584654,2021-12-29,abc123,a84d-4073,36,2
7516e612,2021-12-29,abc123,1f95-44cd,195,15
1de51d81,2021-12-29,aeb6-4bad,abc123,51,103
fdb7dada,2021-12-29,abc123,8cd6-433c,64,2
c1c14b5c,2021-12-30,abc123,4975-47ec,186,1
e4509ce6,2021-12-30,d3a3-4b4e,abc123,3363,103
beef0bd8,2021-12-30,3dda-4d74,abc123,2143,101
5396db3f,2021-12-30,abc123,45ab-4129,64,18
7ec1b0d8,2021-12-30,abc123,3ee6-46dd,74,6
d10fa58d,2021-12-30,abc123,b679-4031,51,2
05a9903f,2021-12-30,abc123,d885-4494,64,12
8cb203ed,2021-12-30,abc123,6271-42a2,64,10
25b3bc8f,2021-12-30,abc123,0a77-4372,96,103
18a57b75,2021-12-30,abc123,55b6-41d5,64,12
4ab15cba,2021-12-30,e403-4981,abc123,166,102
e0235b9b,2021-12-30,abc123,a254-4abc,194,17
d8355806,2021-12-30,abc123,540a-4575,64,13
781f4443,2021-12-30,abc123,5ba0-4507,108,15
eca11170,2021-12-30,abc123,06c9-4897,157,101
98abde2a,2021-12-30,abc123,f34b-4ea4,64,2
d018cdce,2021-12-30,abc123,f886-49e3,64,17
f8522623,2021-12-31,abc123,6840-43a0,200,10
bad59438,2021-12-31,abc123,ffe4-4305,5,1
f6cf3882,2021-12-31,abc123,ade9-485d,64,12
9f669aa2,2021-12-31,abc123,f87b-4068,193,10
39bf95b8,2021-12-31,abc123,04e0-44c0,196,12
775553c1,2021-12-31,abc123,d849-43f4,122,12
7b3c8c44,2021-12-31,abc123,1bca-401e,160,15
075ecc33,2021-12-31,abc123,eea5-465e,64,12
ddbf023e,2021-12-31,abc123,8749-4f4d,2132,103
8dd22132,2021-12-31,abc123,9ffe-4ff1,64,16
7f56924d,2021-12-31,abc123,b008-437e,149,11
3e2db3dd,2021-12-31,abc123,2244-408a,199,4
4eacd30d,2021-12-31,abc123,ab00-4935,199,12
49e8c33f,2021-12-31,abc123,99e8-4e7e,64,1
b9b87333,2021-12-31,abc123,4456-4e1b,164,8
9cce4fc1,2021-12-31,abc123,4905-4f84,169,12
65ce5c76,2021-12-31,abc123,e92d-48f4,137,2
883348db,2021-12-31,abc123,7d5d-4634,194,13
8ccccdb4,2021-12-31,abc123,2e0f-44d3,164,15
b8bcb3d4,2021-12-31,abc123,e3f0-44e9,195,11
75892e8f,2021-12-31,abc123,7564-4be7,151,12
8bb978c7,2021-12-31,abc123,ad79-41c3,198,7
d4b5ab4c,2021-12-31,abc123,812d-4fdb,64,12
f86c3b04,2021-12-31,abc123,59f2-4cee,177,2
44012683,2021-12-31,abc123,a32c-498e,198,13
8053da8d,2021-12-31,abc123,17cf-497a,189,5
bc86fd1d,2021-12-31,abc123,f4c7-42b6,198,12
42b98cc8,2021-12-31,abc123,f746-45cb,64,6
e9293da9,2021-12-31,abc123,e4df-414f,191,14
12308df4,2022-01-01,abc123,f609-443a,193,7
d4d2cc8b,2022-01-01,abc123,6029-4855,191,2
b4fd0076,2022-01-01,abc123,e060-47cd,64,2
0d287d31,2022-01-01,abc123,c8fa-4e9d,64,18
caa3cb5b,2022-01-01,abc123,2b8b-4f99,60,8
77c97077,2022-01-01,abc123,5518-4991,64,2
bdd70052,2022-01-01,abc123,9a73-42c6,159,5
45ef7158,2022-01-01,370d-4bb4,abc123,2161,103
4ff1e033,2022-01-01,abc123,2e6f-45f9,187,2
683a33ce,2022-01-01,63d4-4da7,abc123,2187,103
9cc99896,2022-01-01,abc123,3850-4104,150,10
25e4584f,2022-01-01,fb26-4957,abc123,4050,103
bf83eb1f,2022-01-01,abc123,c878-49ae,64,12
1cec9235,2022-01-01,abc123,8367-4c66,199,11
27bffcf4,2022-01-01,abc123,a6b6-4979,176,6
6e3fdc9d,2022-01-01,abc123,9bc0-410b,64,11
22ce3cfb,2022-01-01,abc123,97bf-420d,1760,10
f0aeea3e,2022-01-01,abc123,9984-440e,187,7
dfcf66ca,2022-01-01,abc123,f8f7-424d,173,9
59e7fc01,2022-01-01,abc123,45a1-4eea,134,101
83e49384,2022-01-01,abc123,059e-48fc,64,13
16a1476d,2022-01-01,abc123,c1c0-4bc7,152,9
1ef14c0b,2022-01-01,abc123,19b0-4820,189,17
59f3c4d2,2022-01-04,abc123,6aa0-4880,174,9
c01204d8,2022-01-04,abc123,7900-4fe8,91,9
10c47c4c,2022-01-04,abc123,f28f-42cf,64,2
1dbd7d28,2022-01-04,abc123,03ab-4ba1,68,102
15d33cbb,2022-01-04,abc123,54f2-4a40,9,7
041348e4,2022-01-04,abc123,df89-4968,190,102
91fba79b,2022-01-04,abc123,dbbf-40b0,198,2
9a12c7bc,2022-01-04,4623-4e99,abc123,2099,102
5a68ba2d,2022-01-04,5ff4-453e,abc123,2406,102
841b58d5,2022-01-04,4ae9-4640,abc123,903,103
c8cd2b6c,2022-01-04,abc123,a7f9-4649,183,4
a25b105b,2022-01-04,abc123,e5ef-4a07,64,102
c16cc577,2022-01-04,abc123,5c08-43a6,64,6
2da53161,2022-01-04,abc123,78ec-432e,64,9
35acb478,2022-01-05,abc123,4dd6-4a01,194,12
d176b844,2022-01-05,abc123,93cc-4f89,197,2
004b2232,2022-01-05,abc123,0a27-4275,165,16
dc366191,2022-01-05,abc123,f9e9-4e01,64,9
8a9536c0,2022-01-05,abc123,6854-428f,200,4
face27f1,2022-01-06,abc123,f65f-4618,64,2
0d7c17eb,2022-01-06,abc123,26b4-4706,85,9
c3641605,2022-01-06,abc123,a62e-45f0,139,12
57e34fae,2022-01-06,1932-4abf,abc123,3363,101
b5d544c9,2022-01-06,abc123,3c1d-4b16,110,101
ea51d921,2022-01-06,abc123,81e3-49e3,59,4
33c49d0a,2022-01-06,abc123,ce83-4cb8,29,2
6623473f,2022-01-06,abc123,af0e-4bc4,64,8
533f3119,2022-01-06,abc123,38c4-4169,193,9
f18abf7c,2022-01-06,abc123,77bb-41e7,64,10
7020aa3d,2022-01-06,abc123,ece3-4509,48,1
df01646e,2022-01-07,abc123,6ad8-4e7e,134,2
168a21ec,2022-01-07,abc123,689c-4019,199,11
792a4c02,2022-01-07,abc123,b6b3-467c,193,18
fb016deb,2022-01-07,abc123,b3b4-4f26,64,3
3985bd3f,2022-01-07,abc123,fb04-4082,64,1
63ff0a7d,2022-01-07,abc123,7111-4f79,64,13
44c67280,2022-01-07,abc123,e879-4849,84,10
7f1e2e81,2022-01-07,abc123,69c8-47d3,64,4
7b660621,2022-01-07,abc123,6d45-47f4,989,102
3b7cd123,2022-01-07,abc123,b985-40fb,149,12
d8cb2679,2022-01-07,abc123,7b44-4e8b,64,2
3c03499b,2022-01-07,abc123,61e8-42d0,64,103
3414514f,2022-01-07,abc123,6c80-4b9a,2146,9
de96eeee,2022-01-07,abc123,99a5-48f2,96,9
574e51e9,2022-01-07,7964-4ceb,abc123,2601,101
1d6adf7e,2022-01-07,abc123,1ff8-4d40,64,10
61fe9c46,2022-01-07,abc123,a276-46e0,144,2
0b0ec2c0,2022-01-07,abc123,44b3-41e5,64,103
51902fb6,2022-01-07,abc123,8da0-43a0,106,12
7f0b1bfb,2022-01-07,abc123,0673-43b6,89,2
6ba22436,2022-01-07,abc123,72f0-47db,118,9
6ee767c2,2022-01-07,abc123,79f7-4cfe,117,11
cf2f429a,2022-01-07,abc123,ece4-4a2e,169,2
43c997d6,2022-01-07,abc123,d135-46fc,64,7
4ebb4609,2022-01-07,abc123,f7b2-4261,199,13
a28a04e0,2022-01-07,abc123,b051-4474,64,5
4fcbdcc5,2022-01-07,abc123,c17e-428a,87,13
6bed9970,2022-01-09,abc123,3645-41da,56,15
244d66f8,2022-01-09,33fc-4756,abc123,3003,101
083f7a22,2022-01-09,8e4c-4c90,abc123,3182,102
11608110,2022-01-09,abc123,64aa-41d0,1922,20
dac9f255,2022-01-09,abc123,66c4-4e66,963,103
d5119a38,2022-01-09,3bfe-48b6,abc123,4050,102
26b5c42d,2022-01-09,abc123,a164-4592,64,11
2d564cbd,2022-01-09,abc123,8a83-46b3,64,102
de182c2c,2022-01-09,abc123,76f7-4ee7,64,20
83b2be44,2022-01-09,abc123,b898-4835,200,5
2f821945,2022-01-09,abc123,73ae-4193,197,13
425fa661,2022-01-09,abc123,ac41-4a00,150,2
693413d5,2022-01-09,abc123,6f2d-4f41,64,11
3d82eeda,2022-01-09,c64e-4ffa,abc123,1982,101
239144b2,2022-01-09,04ca-4fd3,abc123,3201,102
e441ea5a,2022-01-09,abc123,7680-4892,185,101
6f992129,2022-01-09,abc123,4a65-4029,1179,103
b910cb23,2022-01-10,abc123,1b5e-4994,64,2
2edcacce,2022-01-10,abc123,204f-45c9,68,20
f908644b,2022-01-10,abc123,7902-4753,64,17
853ac4c6,2022-01-10,abc123,80fc-4d79,196,1
6846228c,2022-01-10,abc123,3b2c-4450,9,13
e518e39d,2022-01-10,abc123,f542-4a81,183,10
06cf6db3,2022-01-10,abc123,f0e0-481f,64,13
2bffdac5,2022-01-10,634c-430b,abc123,3305,101
fd93e3a4,2022-01-10,f452-42ac,abc123,3309,101
0ed9970b,2022-01-10,abc123,510f-47cb,47,10
1c049a92,2022-01-10,10f9-4df9,abc123,2216,102
7f99cd5c,2022-01-10,abc123,7d2e-4842,1552,102
b7b26d7c,2022-01-10,abc123,331e-402f,195,10
f4ff764f,2022-01-10,abc123,7924-434c,179,8
2e48db4b,2022-01-10,abc123,9fc7-468b,64,12
3660c4eb,2022-01-10,abc123,7eb9-4787,84,3
b89bcc8c,2022-01-10,abc123,7d95-4ec9,194,12
efcb3284,2022-01-10,abc123,45ed-4d6f,64,11
9cc023ac,2022-01-10,abc123,33b2-4a39,11,11
8757265f,2022-01-10,abc123,4e82-4984,200,10
ffffed61,2022-01-10,abc123,a9c2-4132,894,102
5df438ba,2022-01-10,abc123,369b-448d,200,2
48660967,2022-01-10,269d-4b1e,abc123,976,102
f13ae1b9,2022-01-10,abc123,1f43-42ac,133,13
f62c56fc,2022-01-10,396b-4d0c,abc123,4050,103
a0215c4c,2022-01-10,abc123,c522-4a43,46,10
d5f3f693,2022-01-10,abc123,70ce-4f7c,111,101
81053ea0,2022-01-10,abc123,0a08-4491,64,103
d687802a,2022-01-10,abc123,298b-4b0f,64,9
edd1fc62,2022-01-10,abc123,7f1c-4a0c,107,2
d6f04440,2022-01-10,abc123,e06a-4ca6,197,3
bf95d82e,2022-01-10,abc123,926c-4dbe,167,2
7a525d10,2022-01-10,abc123,2fb9-4b67,1971,103
e4c66f47,2022-01-10,abc123,b57f-45a0,63,2
b2a9a8a0,2022-01-10,abc123,6168-4421,10,10
1963c34c,2022-01-10,abc123,7282-4113,194,101
395b149a,2022-01-10,abc123,8d5e-4f82,198,2
863f06aa,2022-01-10,abc123,5899-4f80,191,15
df871580,2022-01-10,abc123,6bc0-4a05,200,9
3cf1fb68,2022-01-10,abc123,c9a3-41d0,168,103
e96b36cc,2022-01-10,abc123,f748-43d7,120,17
6fe9af01,2022-01-10,abc123,84e9-42c3,64,4
cac828ca,2022-01-10,abc123,d7e6-472f,64,10
2e694cb6,2022-01-10,b9ba-4513,abc123,936,101
575ceb82,2022-01-10,abc123,4f58-4caa,198,16
9e314929,2022-01-12,abc123,708b-4a55,184,3
13782359,2022-01-12,abc123,7b2a-4945,200,3
f04abada,2022-01-12,f9c6-4e7a,abc123,1762,101
1bab9a46,2022-01-12,abc123,5013-41fb,64,2
49602cbb,2022-01-12,abc123,700d-4557,196,15
5cc2d2f7,2022-01-12,abc123,e5b0-4165,952,7
c1cec6b0,2022-01-12,abc123,6cbc-4821,192,2
311d569b,2022-01-12,abc123,adab-4fe2,611,7
d57f6508,2022-01-12,abc123,1dc9-493e,64,103
20b0c12a,2022-01-12,abc123,9a29-4fdc,136,2
0c3dbbe8,2022-01-12,abc123,ad79-4477,160,13
c7f89d89,2022-01-12,abc123,4b65-4241,139,2
50471205,2022-01-12,abc123,cd74-4ecf,169,12
fbf748a4,2022-01-12,abc123,c9b0-4ac4,64,14
80cd5e9a,2022-01-12,abc123,769a-44e3,64,2
de32aace,2022-01-12,abc123,81e6-474a,64,2
46fb839f,2022-01-12,abc123,bb9f-4802,64,10
032c0098,2022-01-12,abc123,c294-4d7c,19,3
f3a768bb,2022-01-13,abc123,93c3-4b47,157,2
dbdf9005,2022-01-13,abc123,e1eb-44a2,194,12
0ef786d3,2022-01-13,abc123,fea4-4d13,115,3
f598c4f4,2022-01-13,abc123,4802-4ee3,11,4
cf4bfe06,2022-01-13,ce87-46ac,abc123,194,102
3b25e394,2022-01-13,abc123,a164-4b44,64,1
20c37178,2022-01-13,abc123,6bc2-4fe2,168,102
d4fc145e,2022-01-13,abc123,fb2c-4e98,17,12
2205e739,2022-01-13,abc123,3deb-460f,131,2
7e0f0810,2022-01-13,abc123,04cc-451a,64,19
be07c68a,2022-01-13,abc123,7d97-4df8,143,2
732ce7f0,2022-01-13,abc123,8594-4f36,64,15
1768bda5,2022-01-13,abc123,253b-4130,75,10
1db31b06,2022-01-13,abc123,bfd3-443a,64,2
a814c304,2022-01-13,abc123,d590-45a3,189,15
3d755919,2022-01-13,abc123,fbf2-4fdc,27,2
61ba3d78,2022-01-13,abc123,0e39-4ece,148,10
fad643ba,2022-01-13,abc123,98db-4dfb,192,9
6c8fc7d8,2022-01-13,abc123,8fad-48ee,94,2
7a85ac50,2022-01-13,abc123,c29e-4024,199,2
ffc48114,2022-01-13,abc123,8ff4-4fc2,64,7
312a097a,2022-01-13,abc123,939e-4744,64,2
da97d1bd,2022-01-13,abc123,9633-46b1,149,10
f689dcb8,2022-01-13,abc123,0bb1-46ea,64,2
4f630295,2022-01-13,27f0-439b,abc123,1837,103
b1f6b675,2022-01-13,abc123,da7b-45a9,64,2
3c39adce,2022-01-13,abc123,5ff2-4f28,71,14
79ea1161,2022-01-13,8a03-491f,abc123,967,103
eb0bf649,2022-01-14,abc123,67ae-4e14,89,2
6458e66c,2022-01-14,abc123,f04e-4fb9,21,3
2b67524f,2022-01-14,abc123,9316-4d3f,64,8
d724047b,2022-01-14,abc123,5c99-44ec,64,19
cda108a6,2022-01-14,abc123,70a7-48c6,170,9
0bdfae54,2022-01-14,abc123,d1f2-405c,182,101
15a435a4,2022-01-14,3479-40b0,abc123,75,103
995b4085,2022-01-14,abc123,e3eb-4620,64,9
1af39509,2022-01-14,abc123,ac16-4592,816,2
aece8d5a,2022-01-14,240f-4b25,abc123,1990,101
961b4026,2022-01-14,abc123,05a8-4966,4,5
102ee581,2022-01-14,abc123,1853-45b8,197,10
cfee75a3,2022-01-14,abc123,a48a-4c73,64,6
e70c1296,2022-01-14,abc123,dbf6-4490,193,7
db2aabeb,2022-01-14,abc123,b562-4edb,141,4
b6c7852a,2022-01-14,3d3c-4797,abc123,3300,102
1694d7b0,2022-01-14,abc123,5d16-414b,89,18
2d6e9fdd,2022-01-14,abc123,8046-44d9,199,1
7dfa8c8d,2022-01-14,abc123,7259-4c3c,29,9
11afd481,2022-01-14,abc123,a0ed-4105,77,2
b7e57118,2022-01-14,abc123,f722-495a,194,2
aeb5ca34,2022-01-14,abc123,7b3e-40de,64,13
67a65181,2022-01-14,eb2e-4c43,abc123,3361,101
10e244ee,2022-01-14,abc123,6d86-45ae,158,10
96959fd5,2022-01-14,abc123,c017-47b5,64,2
8aa2f300,2022-01-14,abc123,643d-4d2c,195,9
2fe89174,2022-01-14,abc123,5451-4571,64,2
3939f722,2022-01-14,abc123,205a-4b3e,2223,101
7eb624d7,2022-01-14,a301-4438,abc123,2232,101
